,subjectId,abdominalextensiondepthsitting,acromialheight,acromionradialelength,anklecircumference,axillaheight,balloffootcircumference,balloffootlength,biacromialbreadth,bicepscircumferenceflexed,bicristalbreadth,bideltoidbreadth,bimalleolarbreadth,bitragionchinarc,bitragionsubmandibulararc,bizygomaticbreadth,buttockcircumference,buttockdepth,buttockheight,buttockkneelength,buttockpopliteallength,calfcircumference,cervicaleheight,chestbreadth,chestcircumference,chestdepth,chestheight,crotchheight,crotchlengthomphalion,crotchlengthposterioromphalion,earbreadth,earlength,earprotrusion,elbowrestheight,eyeheightsitting,footbreadthhorizontal,footlength,forearmcenterofgriplength,forearmcircumferenceflexed,forearmforearmbreadth,forearmhandlength,functionalleglength,handbreadth,handcircumference,handlength,headbreadth,headcircumference,headlength,heelanklecircumference,heelbreadth,hipbreadth,hipbreadthsitting,iliocristaleheight,interpupillarybreadth,interscyei,interscyeii,kneeheightmidpatella,kneeheightsitting,lateralfemoralepicondyleheight,lateralmalleolusheight,lowerthighcircumference,mentonsellionlength,neckcircumference,neckcircumferencebase,overheadfingertipreachsitting,palmlength,poplitealheight,radialestylionlength,shouldercircumference,shoulderelbowlength,shoulderlength,sittingheight,sleevelengthspinewrist,sleeveoutseam,span,stature,suprasternaleheight,tenthribheight,thighcircumference,thighclearance,thumbtipreach,tibialheight,tragiontopofhead,trochanterionheight,verticaltrunkcircumferenceusa,waistbacklength,waistbreadth,waistcircumference,waistdepth,waistfrontlengthsitting,waistheightomphalion,weightkg,wristcircumference,wristheight,SubjectNumericRace,DODRace,Age,Heightin,Weightlbs
bicristalbreadth,0.009385455640763495,0.6115212894634391,0.40861953910591087,0.34560591232850946,0.3919638654218773,0.341990939183659,0.3336067719509478,0.28228172823458436,0.2975994311673058,0.5390874427280545,1.0,0.6191506024808809,0.31336978776963004,0.18262642143453478,0.30438700748376923,0.2758112360108853,0.6691756763335679,0.548534751595294,0.25912020827767784,0.41674001135981176,0.3166697020818126,0.46878293977825874,0.38050317971375414,0.6727912760522021,0.6686837458164833,0.6170654262723546,0.2525198057127173,0.1930978902665682,0.35287991346247666,0.18198592817119996,0.14633406439236504,0.27559796023999217,0.10125195275529267,0.2780510297890379,0.39712159861682317,0.3109142921916033,0.28335531140044384,0.21478659258838617,0.47723385513278727,0.6152024019401089,0.2005713137105822,0.37401982704660475,0.28876344542312765,0.31801997560969886,0.2227082014457784,0.19159939345153376,0.09305261307278105,0.10650960387590729,0.38273155963810135,0.12877560009242547,0.6978748977362526,0.6193165755271014,0.2951012787663293,0.018345026189053232,0.47128734744359635,0.40604253552827957,0.2645950063993474,0.30865093176336056,0.23445999118847705,0.22547701407324033,0.4656608645560277,0.22753091808140793,0.5262023019359032,0.5124811769994846,0.3161626366097691,0.20393806635764078,0.14448297269040927,0.15941608964279907,0.529200833819387,0.3238337096081397,0.16478434912728715,0.40525101682685744,0.3740968244600494,0.2649856072632881,0.2578127399530767,0.3853689212600512,0.3803376323272105,0.3203815483094659,0.5668283518380954,0.4880155825361354,0.28868957426454306,0.26958801571080365,0.19653081959237034,0.24518901837704807,0.6867857302033833,0.5859432651828842,0.8105285337015086,0.7441529613669677,0.6103715562429948,0.4716612452156582,0.18705300546433282,0.6862617959922959,0.44598812553757416,0.44768353711139897,0.08432906378900468,-0.1328829609146493,0.2302649935306335,0.37741105255735685,0.6648258647872394
bideltoidbreadth,-0.02499564526618483,0.7349952664879618,0.3844645792967245,0.38066387727781087,0.4633806560199014,0.3223299903880052,0.45372005463992543,0.3869322769901198,0.5623535718895123,0.7916353610976528,0.6191506024808809,1.0,0.38611424747307516,0.4822557762325171,0.5176931352112975,0.41036937897956693,0.7691991138299759,0.7291473042394511,0.3531591018830435,0.5621328549251795,0.4263097230520503,0.627899099611237,0.3601018468669695,0.7729447218252072,0.816185185235432,0.7493057362342668,0.2438657565760453,0.241748147775603,0.4666114278570917,0.23215656970464205,0.11182722538603669,0.22445935091346544,0.01199488463143018,0.09986177658473211,0.2536321540366268,0.4339618139604274,0.3974073211688549,0.3849209366909858,0.7319016912116472,0.8544530647388507,0.3664855561918074,0.4572536138780232,0.42619135482299775,0.48130930737834665,0.3758506803169532,0.21570106756438748,0.3136761493564835,0.2868914963015085,0.5307127280736651,0.40246313714487103,0.685282304333446,0.6591255222994344,0.33611984102639864,0.20679996113473056,0.6918803553089071,0.6476599541297751,0.32566036081111543,0.4024678433683272,0.31180776293727525,0.17555832749414418,0.65150568985326,0.26014980387089853,0.7297819021806102,0.6871134103403229,0.3624245964833443,0.34339529759684057,0.1476678912756098,0.31609425384605394,0.8878493714979422,0.3378633640824698,0.3148850337971744,0.26806736633705786,0.5435183213049068,0.3541657316615145,0.401900079069837,0.3589231979158191,0.3908862237391953,0.3476161133318396,0.755060355234831,0.7120313967972896,0.3974877579261257,0.320530355781431,0.2018406197106943,0.31884004639328833,0.6927584633882392,0.4496525094032481,0.7608013377790226,0.7891714671900243,0.7311351125604084,0.4813100514095384,0.2319285545308104,0.8608256785771262,0.6040650870329473,0.34782007980093954,0.033374394961252864,-0.02201877735946203,0.1880667653892271,0.3324965376421177,0.8323585218363968
bimalleolarbreadth,0.023793355745045573,0.23621853717377603,0.5064105921508708,0.410961729768089,0.6271492483834122,0.49885034575761455,0.6524158902907753,0.5951521041586716,0.4239042220803556,0.333221312210031,0.31336978776963004,0.38611424747307516,1.0,0.3506358928018561,0.29481792951229063,0.29642046697475993,0.37577096891826384,0.2909050805389338,0.41318399217567353,0.4596900383198811,0.3742947149529833,0.5402864977962903,0.517058730021453,0.35542051857896556,0.2889469415163974,0.26387282242481547,0.480369716126929,0.4188081917094114,0.36099293345714395,0.23534391943822866,0.04602345600221878,0.2042773105308812,0.07900636284500864,0.10714086079078039,0.43810382029632544,0.5672767057164595,0.608250343706249,0.4436528376201985,0.44606250541376824,0.32549252595704914,0.46936144023506804,0.46633371807645313,0.5125516760907679,0.5516680151573687,0.4717873023644213,0.22650733269644352,0.3098985360312811,0.31102979428971533,0.7067406363537241,0.5219171681826038,0.35350680331884693,0.3323502538348361,0.4609407869912245,0.20253547046319392,0.2470958159284848,0.31191828314922754,0.4468572681916645,0.5337706000837491,0.44745394807788774,0.2826888700819154,0.48037921300894376,0.27055425024162055,0.32212132999554804,0.3931953845005175,0.46031466153772826,0.43932659658117157,0.38946813753565257,0.37370519668224483,0.4643166724568037,0.41597258132891973,0.24212232101428627,0.4631160052386059,0.5049725501204813,0.4176517608622792,0.47083362943001245,0.5360728301595659,0.5331658134054019,0.48598433987119366,0.3553895656619703,0.37992257675474067,0.39839015522207766,0.437145441632566,0.2439722389563212,0.4293905117906182,0.4717970327661666,0.32955646035029984,0.27505801448783124,0.26286920440782147,0.2205302846445474,0.3136948620271452,0.4455865473103023,0.508070103011912,0.6424462096464667,0.4530212360321627,0.020667898875805207,-0.08042823658860608,-0.03929914201729199,0.5019740458568948,0.4969188192051168
bitragionchinarc,-0.025620310582897397,0.369846911603941,0.33475672656693745,0.33620125740730517,0.27771575571893653,0.3158273840407967,0.41989725519416327,0.4579854438964877,0.3962179178728837,0.44551146696705274,0.18262642143453478,0.4822557762325171,0.3506358928018561,1.0,0.7673811499397564,0.5444276802608344,0.3864632476872244,0.42736119519568433,0.40057920642859696,0.47490917918943526,0.40356210118855423,0.3809512706137237,0.32994557214526793,0.33666740771044873,0.37637091423200764,0.3599570893582815,0.3030633218119643,0.3483811324456498,0.24851018433353408,0.12731862979360428,0.15327959266376995,0.19713454238553577,-0.10119241293917781,-0.11625017606732177,0.09517275252273744,0.4153971894648983,0.4750287823012846,0.4912711258968668,0.48778141631984595,0.397716880345424,0.4961403053884874,0.4170206166240864,0.40541756768653137,0.4210221359904486,0.468988193783666,0.28459912484520006,0.5172151152742789,0.422624242492691,0.5301507190995017,0.5088413854900178,0.28144950000064484,0.3230934593642242,0.37160220328336696,0.48373142650532786,0.3052512309766094,0.34688887660678525,0.3849302944084075,0.43385371480961793,0.38108847224704834,0.10991019772758236,0.4400235570456562,0.33352273191434506,0.5157561364776918,0.46411586872347305,0.32838618685202625,0.44873748171054423,0.25447615538159735,0.440807177129293,0.5460792772750671,0.32151014415980866,0.26869208956212415,0.12523391515568702,0.47759444196086764,0.39823709692484544,0.45623484526557473,0.3276585969518355,0.36763221129488943,0.37436075252824563,0.4260571727233318,0.44185507467475305,0.41729889413602167,0.3750304833074523,0.14149227109911086,0.3835880688739362,0.34685744765907,0.2212229954030194,0.2897126583852671,0.34795905827922174,0.3812452230375548,0.28059718591004656,0.2963044797818526,0.5157780699247686,0.4476260842935879,0.21645874039667554,0.03919321718951442,0.18892779851615654,0.13137279363157575,0.29904102285308887,0.5059659124663308
bitragionsubmandibulararc,0.001943022993864878,0.472669799043138,0.32646863754164174,0.3134277947350696,0.25718151776571735,0.285752875458717,0.3688839068260569,0.37459726307173635,0.310220790070505,0.4889161010226464,0.30438700748376923,0.5176931352112975,0.29481792951229063,0.7673811499397564,1.0,0.4815971985571484,0.45521632507104,0.4844588790168603,0.32008984815731906,0.43797958458905045,0.3634205559593883,0.4073038362929372,0.31760973911273516,0.41343775590760656,0.47312244770951356,0.4426147384953579,0.2532715045447807,0.26488974551404393,0.29583550405368314,0.12788758536063444,0.16441743511207038,0.22064587319665258,-0.0671201023642737,0.023350391716472938,0.16098724147804214,0.3604851182439555,0.382092193985683,0.3805936343368614,0.5040660869004434,0.4663271878356552,0.38306672962144567,0.362847563416611,0.36823017478624054,0.3748004077587985,0.3884922561918093,0.2693827958779898,0.3842993956897265,0.30672007444406985,0.4541164732428264,0.410560129280536,0.37164416938046196,0.3689021077189573,0.30574340561457247,0.3535196653148446,0.3865001447852468,0.37936741068731655,0.3224582616100476,0.3697456198270793,0.3315683459219002,0.10739137034866497,0.465031375513565,0.2934072264396358,0.601388253334145,0.5376400765092971,0.2508181336959365,0.33448472079764335,0.19018162490028528,0.31616255840059565,0.5168256800540025,0.2720255731047973,0.1646325775400998,0.19173256240769063,0.4149048421207614,0.3294628532619712,0.35835915595495066,0.3150685742879858,0.3388865645261424,0.32153001531176556,0.4564321865734497,0.45123610722976454,0.35680884914659056,0.30659146169284346,0.1405272356921138,0.31699441166163117,0.44229867414751156,0.3285653454293584,0.42484211457578863,0.47114809082096876,0.48360665356535204,0.33806994273863994,0.22248867183728,0.567566252361262,0.45024121803169487,0.26711910660968435,0.057782089773761265,0.1426725095391346,0.2112952799662117,0.2880904276266797,0.5486761527346624
bizygomaticbreadth,-0.015463386247377035,0.3261730224079797,0.19830220063464174,0.19326785823664555,0.25364610628599726,0.16335571812469316,0.33197641790889176,0.2568143486884503,0.28762539129286246,0.3467532545954843,0.2758112360108853,0.41036937897956693,0.29642046697475993,0.5444276802608344,0.4815971985571484,1.0,0.3236730439691227,0.32298034648673385,0.1679049891487334,0.25232374490201537,0.1842731502761565,0.30817308091672757,0.1927337670414857,0.33104604762124273,0.3433189831981111,0.3076263844053493,0.15387899356641518,0.12664809732077806,0.21520325360330045,0.06642238471194449,0.06464713134840537,0.21116649807832735,0.08825190122450308,0.07100289279387646,0.13631029285773993,0.3308111838937341,0.27595691463568794,0.2595136686319797,0.38752403227074905,0.3646179090486281,0.24789277214226524,0.2123276414982715,0.26598531653013885,0.3118711674847505,0.26538814909593034,0.6085704155641445,0.3860309003992551,0.1620425397636832,0.36025011087013137,0.3596822323395446,0.28101154662546063,0.24796934650313857,0.16949376126958304,0.47518648059953505,0.25490141650888165,0.25818029458618075,0.17185977029972402,0.21244202621774705,0.1827021848759909,0.0571088043964801,0.3527657748936686,0.21144871130677295,0.48723035350796073,0.43536707015800585,0.20249750332223213,0.2337893367880473,0.08329098434249627,0.19327108654523764,0.41639276625080407,0.17225005746945093,0.12396191263878951,0.1607145969941282,0.2879245573845004,0.20547063769012797,0.23412074660249227,0.18903226961903832,0.2072172229876115,0.19363892444046962,0.32109658559314525,0.32351483510899287,0.247915258452734,0.16384920344883624,0.27110452770665916,0.16256132125785872,0.3359354523228148,0.2513665952530229,0.33629585997325645,0.35232102305929636,0.3329010556262382,0.2435568439722495,0.11109047106207137,0.41688109975869775,0.381690485032932,0.15971327720038983,0.012642823511684257,0.2583032785194539,0.042175958530048234,0.1691340811220697,0.40340330893030274
buttockcircumference,-0.0055443947811613875,0.745055947861728,0.4029499044407693,0.37650285105738984,0.532623294916824,0.3429103590845101,0.43213258898811924,0.3976405488511776,0.32999566336379943,0.7901991715480544,0.6691756763335679,0.7691991138299759,0.37577096891826384,0.3864632476872244,0.45521632507104,0.3236730439691227,1.0,0.8722083621686391,0.32734489884438817,0.6637089628590899,0.520632905719886,0.7367290455718624,0.38068996002037064,0.6003783791825417,0.7428750682179288,0.7143858151778453,0.27069098504775146,0.24197028447336058,0.6386275616699616,0.400110329576519,0.1489671110222074,0.2112214564654339,-0.005304862419413393,0.15392000434507327,0.3078957409471033,0.40523399335255134,0.3944334475386557,0.34710583583002175,0.7113758617585934,0.7044981556265795,0.3383819684189856,0.47342764632442524,0.36494250453061994,0.41318562742964443,0.34292697225621266,0.16178707887109925,0.27298510860410224,0.26404447891315225,0.5482935584186557,0.3796632193884038,0.9424310177528956,0.9232823873234332,0.36288011767120765,0.1650564260284637,0.5356507197977824,0.46649019422585053,0.31955857078092437,0.4189929672050107,0.3161385678544019,0.18188333985029087,0.8080169875879614,0.2521197265347664,0.6411629055242067,0.6054859333745753,0.3243997417433239,0.3227640013781606,0.11015813224694937,0.2962473287924626,0.691284011754283,0.3304522203516447,0.17302023251039206,0.31675170307223155,0.4566469267458263,0.33696935847902776,0.3446397582110654,0.3788350820400653,0.4120968590731002,0.37305524109853033,0.9395578099242239,0.7976376166992393,0.381989737580346,0.32051891560003404,0.1795488971532371,0.31490269673092236,0.7786898377126147,0.46738715587295504,0.7962152039863276,0.8025198949358071,0.7403786771478817,0.4548441494375666,0.254766294941015,0.9125100103694437,0.5614246413487439,0.3891167833170643,0.08801176363776865,-0.09753869779035251,0.22405968464984727,0.3647063585956881,0.8841101915406835
buttockdepth,-0.020884510561766684,0.7895596747327592,0.278900494092874,0.29010005848029874,0.44821005306233336,0.22515972263233638,0.37162430179674655,0.33354671122170754,0.24974281809490645,0.7750375649531882,0.548534751595294,0.7291473042394511,0.2909050805389338,0.42736119519568433,0.4844588790168603,0.32298034648673385,0.8722083621686391,1.0,0.32189621591773554,0.6111992137584825,0.4654035998512119,0.6637854562632738,0.2583079212560949,0.5324192505080709,0.7232557465320663,0.7120477084772359,0.16449255675335292,0.1856716401618346,0.5420413061712926,0.2961101818686345,0.12166394893880964,0.14766330819632248,-0.026792489632752322,0.056566988669238205,0.12685080246900954,0.3620101883549846,0.33500131257550486,0.3209886621356642,0.6933140283406354,0.6863650658432272,0.30138417543686397,0.42048277863292244,0.31563396997909365,0.37616534831370474,0.3056612596722161,0.14448230645825283,0.2971058118675877,0.26939843494639865,0.4945135393195969,0.4015107043828599,0.7267664125742301,0.7719499421136918,0.27733513518915553,0.20326736074839086,0.5114323828245941,0.4249521304560576,0.2725863257526203,0.3492961965498526,0.2689971517312374,0.14104672950000297,0.7431000470318553,0.22667257157898815,0.6606083186670538,0.5792137384147837,0.22165613697931244,0.2953219412944545,0.03302466624174122,0.2706952659523583,0.6607316442573123,0.23647292468404027,0.12315136261549335,0.13300685206242005,0.37323811104577115,0.2638632901316406,0.27517595078852347,0.24142911028994524,0.29470512079700556,0.2831084708606164,0.8674955859201687,0.7873008915599049,0.35749775767221365,0.26329195969434505,0.1546463290606383,0.2792475373230959,0.6741513487809262,0.44246846075277874,0.7314284607448861,0.798327583902902,0.8028477607377239,0.40282479069700206,0.1407108891018885,0.8463776208142969,0.4990993297673342,0.25246064630627857,0.06720643334452904,-0.022906505694661645,0.2520546234439684,0.23459455086271122,0.8228965474949441
buttockheight,-0.027062286819979367,0.23779812046299614,0.8551572099681873,0.7917537627867445,0.24193147550212377,0.8627223355246098,0.41033991375905676,0.6756869700929121,0.49045573389466407,0.2767710911002833,0.25912020827767784,0.3531591018830435,0.41318399217567353,0.40057920642859696,0.32008984815731906,0.1679049891487334,0.32734489884438817,0.32189621591773554,1.0,0.8193240954219236,0.8134945638273128,0.27661632086510285,0.8631542333442241,0.24907232651393646,0.2417260500164757,0.22524324622190234,0.839842978079801,0.922094750317201,0.28295123008973716,0.22585443098632743,0.10836407979404439,0.11643224928729975,-0.0202492185004177,-0.20583804720947996,0.36470834812942216,0.3550338254477882,0.709985138453107,0.8078596619579457,0.3647718091265572,0.3121025110632272,0.8254866203657664,0.8646906160229181,0.4059383901029886,0.42006935380277316,0.6795958304918712,0.10505171227740302,0.3685014589127206,0.36652340920850346,0.6311541174391577,0.33978681013128254,0.27542217642687106,0.32331985173760835,0.9232122759835857,0.3040953489705812,0.22439896976456045,0.335413233726404,0.9058840754281573,0.9076259344400187,0.8614948781752051,0.3710633144054339,0.29457882758155424,0.2554748033923286,0.2841117459218896,0.34678149652720647,0.6931366226484749,0.6280675473359499,0.8175703530277105,0.7833865803390857,0.4815797988512892,0.803848404356836,0.3512823481239753,0.3857556482980913,0.8059492418911172,0.8263353698983238,0.8500966631407597,0.8402169707212029,0.8740799443615656,0.9070702647208723,0.3196434647518095,0.3567970773642199,0.7205553015561431,0.9087612668896643,0.13241886610973463,0.9556351631049246,0.4059449670325058,0.35773438121802065,0.2439625756647532,0.25520109359410026,0.2471669245826154,0.28876307919188476,0.8689094672513792,0.4938503855502422,0.44961612216463365,0.6547235173939743,0.039555789786196706,-0.12080506047908669,0.04767863405494806,0.7722156506717052,0.49345305012068413
buttockkneelength,0.0018335573052849598,0.4862834497464662,0.7640617919107577,0.7365869751368213,0.39410558202416424,0.7499329319511754,0.48350442640147834,0.6944070308466085,0.4841007090648046,0.5373788273937722,0.41674001135981176,0.5621328549251795,0.4596900383198811,0.47490917918943526,0.43797958458905045,0.25232374490201537,0.6637089628590899,0.6111992137584825,0.8193240954219236,1.0,0.9505061207435458,0.514234470811002,0.770281731262346,0.39703751963723444,0.46402650280602986,0.4503550465880634,0.7022933252044689,0.7850017978254754,0.49636755766175333,0.37313596724148856,0.16423754694074927,0.15174479809347158,-0.04472018831955159,-0.19271585840527716,0.30390861285233195,0.4438769321728339,0.7044273013018351,0.746232142463971,0.5615646439091072,0.49210723978711124,0.7652769026570859,0.8458491700839434,0.449419048193932,0.4663360716967715,0.660977956498067,0.14092410696676783,0.4161033954025242,0.39964343255367196,0.6987280474132815,0.474899893806224,0.5791243118805199,0.6095975335876073,0.8146224469735962,0.32239663172883803,0.3917530974322194,0.4475319818196285,0.7742203640438818,0.8335066946318462,0.7547017394336963,0.27270096057286003,0.5700635360009686,0.2764138070194997,0.46813433975467467,0.49920550097081606,0.5912434676772361,0.611578504614916,0.6401663335093096,0.7184179180323617,0.622409436453577,0.7138842388121975,0.3285461277707017,0.33023354987422526,0.7807426390788696,0.7527586790786854,0.7670244272926577,0.747858160000621,0.7895723524329541,0.806491855490158,0.641550619066299,0.5726983746674099,0.6841761852269974,0.7751792499234474,0.1716518332445817,0.8096749841017803,0.5932061369349896,0.4116511335840153,0.46779854191528136,0.4957757618111772,0.4944710488811703,0.34019435923663044,0.7431300567084522,0.7394680101419708,0.54574751261818,0.5950649412378859,0.05514034753762981,-0.09564790898428456,0.11384841958509732,0.6990377226891866,0.7344059434131258
buttockpopliteallength,0.029145584821914008,0.3533321508683949,0.7483494587111891,0.7436240364092275,0.24749112697716044,0.7455259071446049,0.3883326336767114,0.6586562399768175,0.4313607989841942,0.3867920828317691,0.3166697020818126,0.4263097230520503,0.3742947149529833,0.40356210118855423,0.3634205559593883,0.1842731502761565,0.520632905719886,0.4654035998512119,0.8134945638273128,0.9505061207435458,1.0,0.3326693219565802,0.7571684930308586,0.2833700934077715,0.33862537988182945,0.32776443404642525,0.7103768502101597,0.8143457333667342,0.4129368904124369,0.3050390798586201,0.15652429139233287,0.10172758896174905,-0.07276937925582214,-0.23970873398852968,0.2521275123656385,0.36087974482905544,0.6640234818475744,0.7213336630327276,0.4064530155282737,0.3656984919006266,0.7543230544761503,0.7965323186318934,0.3774414616577698,0.36682848097516085,0.6373709316616484,0.10681986513300597,0.3667170999144409,0.3608389369639144,0.6021452922759957,0.4000593324994364,0.4620322856896455,0.4821479623315143,0.8040395846997992,0.2955422838683076,0.3044285407568992,0.37381789833979256,0.7860602514429438,0.8189510085207696,0.7814909905037476,0.22106466606777447,0.40126802763622377,0.22440635388561225,0.3422114836833152,0.3916387318226604,0.5341756104155575,0.5668790028644338,0.7192584480439205,0.6976584938031224,0.4889174301884208,0.7057142492797785,0.2804130761784243,0.27812073435774315,0.7437888198278446,0.7603898615215142,0.7491697989408574,0.7303459474022371,0.7679286386239598,0.7917212230289185,0.4818378154873132,0.3914318207778644,0.6434614031886177,0.7846019108294356,0.1474847841970684,0.8179963467486004,0.46524987641604965,0.33915077969702745,0.34528329798727153,0.36544481844150417,0.37388131429527405,0.2546052902200071,0.7571739897277655,0.586784367539049,0.42716923019238756,0.571706335533504,0.04136309047374089,-0.09166659394253218,0.0900823019344403,0.6807956381478402,0.5899305647850996
calfcircumference,-0.023269259676447177,0.5477357139259065,0.34152855043550945,0.308764647684587,0.7662541516788883,0.30123207059584534,0.5575151029380214,0.40715424882149304,0.3165534220414507,0.7173088914319131,0.46878293977825874,0.627899099611237,0.5402864977962903,0.3809512706137237,0.4073038362929372,0.30817308091672757,0.7367290455718624,0.6637854562632738,0.27661632086510285,0.514234470811002,0.3326693219565802,1.0,0.33284267472354284,0.5055294779496557,0.5567004518600006,0.5445495059523169,0.2683142430632573,0.21964857959602377,0.5284255587034544,0.32557417090268337,0.10258525111427838,0.18519289427532812,0.027963676078643345,0.12645774487470213,0.2898908681459764,0.4847474430612958,0.41020248181133123,0.2950505544474639,0.7191779655531959,0.5853910532384087,0.2997398237948423,0.38834973134751344,0.3943899152027829,0.4500975809004013,0.3335353803259284,0.16330916280635874,0.282911981670967,0.2853804141021278,0.6069300848754625,0.4258156113128385,0.6719149539002142,0.7018878794319371,0.29886223177628024,0.16156166344354514,0.41668291807327523,0.38087587580186055,0.2821865200367617,0.3983231199510894,0.30327936519407117,0.2533949568212484,0.8549709208681974,0.2528193652821232,0.532296030205779,0.5216211508795799,0.28741497225291096,0.31838831933906275,0.08065333514735075,0.2404836625422359,0.603955479568096,0.27575386060064533,0.15862389881888234,0.30929228584791213,0.4090191063883903,0.2733166952471189,0.2993691235286859,0.3426109655236199,0.36463320411063427,0.31840539612950824,0.7665623865337264,0.7223913474116115,0.30375558678725695,0.27235842308463,0.19096174556267642,0.2696748947474325,0.6267084577994425,0.36459370209519887,0.5529392010127763,0.5645854238355208,0.5279948156265567,0.35996326738059764,0.23981619927103254,0.7974592126569834,0.6126624917767425,0.3361356419777605,0.062377753188927826,-0.0854440389478223,0.07619919672664803,0.3268655724417838,0.7707400569468112
cervicaleheight,0.0021542355841123453,0.1870115087949023,0.974861871036773,0.8064111102701149,0.3494825431007534,0.9705849870549477,0.4783121426468511,0.6935806417227532,0.5645299922732857,0.25083793794994563,0.38050317971375414,0.3601018468669695,0.517058730021453,0.32994557214526793,0.31760973911273516,0.1927337670414857,0.38068996002037064,0.2583079212560949,0.8631542333442241,0.770281731262346,0.7571684930308586,0.33284267472354284,1.0,0.323488692407853,0.25907944522018034,0.23455824931847455,0.9160121800146007,0.8728917527971606,0.4398600213501776,0.374211873432221,0.15022912040761435,0.19780754618065285,0.05462945492268635,0.07858503592169262,0.6845728782946315,0.40908708575898917,0.7263038446897081,0.7442415464159968,0.3616506692807325,0.29886795540377414,0.7747257013425585,0.849746082953262,0.46948017259164576,0.4672166324528344,0.6652369479983125,0.14432310203591506,0.29852283561119625,0.3340739583417027,0.6514314158586427,0.2694047431151733,0.38018584448451764,0.3652086554440353,0.9320973029043429,0.2095957323831957,0.25398026821067454,0.3808141148744339,0.8664558685667807,0.8952599608764267,0.8236337743161029,0.42318836451615693,0.31914735234660874,0.2875721840236961,0.30573424180776193,0.40847536435968174,0.796584151190293,0.6078065068991588,0.8286696266619265,0.7087389713186898,0.4824829370467417,0.8286093773940123,0.4023383613052559,0.7066572802560742,0.8116559164035442,0.8097420534597878,0.8309513031810216,0.9842427357938891,0.980164982953985,0.9513064565402587,0.32144203416109485,0.32414114823957885,0.6904375947491124,0.8732825070606911,0.17757422600598632,0.8785975565921699,0.6106400160389099,0.5269185038907659,0.2772375319822484,0.23783658249214226,0.17233851279433834,0.414750433006014,0.923468200446837,0.5345512680908254,0.5349059538645247,0.8479249408867917,0.03363153660737069,-0.19019890673043788,0.019011914298628203,0.907666243857625,0.5339975030459236
